window,client,budget,precision,recall
1,0,10,0.0,0.0
1,0,25,0.0,0.0
1,0,50,0.0,0.0
1,0,100,0.0,0.0
1,0,200,0.0,0.0
1,1,10,0.0,0.0
1,1,25,0.0,0.0
1,1,50,0.0,0.0
1,1,100,0.0,0.0
1,1,200,0.0,0.0
1,2,10,0.0,0.0
1,2,25,0.0,0.0
1,2,50,0.0,0.0
1,2,100,0.0,0.0
1,2,200,0.0,0.0
1,3,10,0.0,0.0
1,3,25,0.0,0.0
1,3,50,0.0,0.0
1,3,100,0.0,0.0
1,3,200,0.0,0.0
1,4,10,0.0,0.0
1,4,25,0.0,0.0
1,4,50,0.0,0.0
1,4,100,0.0,0.0
1,4,200,0.0,0.0
2,0,10,0.0,0.0
2,0,25,0.0,0.0
2,0,50,0.0,0.0
2,0,100,0.0,0.0
2,0,200,0.0,0.0
2,1,10,0.0,0.0
2,1,25,0.0,0.0
2,1,50,0.0,0.0
2,1,100,0.02,0.041666666666666664
2,1,200,0.015,0.0625
2,2,10,0.4,0.03669724770642202
2,2,25,0.36,0.08256880733944955
2,2,50,0.26,0.11926605504587157
2,2,100,0.22,0.2018348623853211
2,2,200,0.18,0.3302752293577982
2,3,10,0.1,0.024390243902439025
2,3,25,0.04,0.024390243902439025
2,3,50,0.02,0.024390243902439025
2,3,100,0.01,0.024390243902439025
2,3,200,0.01,0.04878048780487805
2,4,10,0.1,0.007142857142857143
2,4,25,0.04,0.007142857142857143
2,4,50,0.04,0.014285714285714285
2,4,100,0.02,0.014285714285714285
2,4,200,0.02,0.02857142857142857
3,0,10,0.0,0.0
3,0,25,0.0,0.0
3,0,50,0.0,0.0
3,0,100,0.0,0.0
3,0,200,0.0,0.0
3,1,10,0.0,0.0
3,1,25,0.08,0.03571428571428571
3,1,50,0.06,0.05357142857142857
3,1,100,0.04,0.07142857142857142
3,1,200,0.045,0.16071428571428573
3,2,10,0.1,0.008333333333333333
3,2,25,0.08,0.016666666666666666
3,2,50,0.08,0.03333333333333333
3,2,100,0.08,0.06666666666666667
3,2,200,0.095,0.15833333333333333
3,3,10,0.2,0.02531645569620253
3,3,25,0.12,0.0379746835443038
3,3,50,0.06,0.0379746835443038
3,3,100,0.07,0.08860759493670886
3,3,200,0.035,0.08860759493670886
3,4,10,0.3,0.02631578947368421
3,4,25,0.32,0.07017543859649122
3,4,50,0.22,0.09649122807017543
3,4,100,0.21,0.18421052631578946
3,4,200,0.15,0.2631578947368421
4,0,10,0.0,0.0
4,0,25,0.0,0.0
4,0,50,0.0,0.0
4,0,100,0.0,0.0
4,0,200,0.0,0.0
4,1,10,0.0,0.0
4,1,25,0.08,0.029411764705882353
4,1,50,0.04,0.029411764705882353
4,1,100,0.05,0.07352941176470588
4,1,200,0.045,0.1323529411764706
4,2,10,0.3,0.023622047244094488
4,2,25,0.28,0.05511811023622047
4,2,50,0.24,0.09448818897637795
4,2,100,0.19,0.14960629921259844
4,2,200,0.16,0.25196850393700787
4,3,10,0.0,0.0
4,3,25,0.04,0.013333333333333334
4,3,50,0.04,0.02666666666666667
4,3,100,0.02,0.02666666666666667
4,3,200,0.015,0.04
4,4,10,0.3,0.024
4,4,25,0.12,0.024
4,4,50,0.14,0.056
4,4,100,0.09,0.072
4,4,200,0.075,0.12
5,0,10,0.0,0.0
5,0,25,0.0,0.0
5,0,50,0.0,0.0
5,0,100,0.0,0.0
5,0,200,0.0,0.0
5,1,10,0.0,0.0
5,1,25,0.08,0.023255813953488372
5,1,50,0.04,0.023255813953488372
5,1,100,0.03,0.03488372093023256
5,1,200,0.045,0.10465116279069768
5,2,10,0.5,0.0364963503649635
